Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name
544067,INNOVA CAPTAB LIMITED,INNOVACAP,Innova Captab Ltd,Active,B ,10.00,INE0DUT01020,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
544081,Jyoti CNC Automation Limited,JYOTICNC,Jyoti CNC Automation Ltd,Active,B ,2.00,INE980O01024,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products
544088,Medi Assist Healthcare Services Limited,MEDIASSIST,Medi Assist Healthcare Services Ltd,Active,B ,5.00,INE456Z01021,Insurance Distributors,Equity,Financial Services,Financial Services,Insurance,Insurance Distributors
544092,Bajaj Finserv Mutual Fund,NIFTYBETF,Bajaj Finserv Nifty 50 ETF,Active,B ,10.00,INF0QA701722, ,Equity,-,-,-,-
544093,Bajaj Finserv Mutual Fund,BANKBETF,Bajaj Finserv Nifty Bank ETF,Active,B ,10.00,INF0QA701714, ,Equity,-,-,-,-
544095,EPACK Durable Limited,EPACK,EPACK Durable Ltd,Active,B ,10.00,INE0G5901015,Household Appliances,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Household Appliances
544100,Nova Agritech Limited,NOVAAGRI,Nova Agritech Ltd,Active,B ,2.00,INE02H701025,Fertilizers,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Fertilizers
544102,UTI Mutual Fund,NIFITETF,UTI NIFTY IT ETF,Active,B ,10.00,INF789F1AZD8, ,Equity,-,-,-,-
544107,BLS E-Services Limited,BLSE,BLS E-Services Ltd,Active,B ,10.00,INE0NLT01010,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services
544109,DSP Mutual Fund,HEALTHADD,DSP Nifty Healthcare ETF,Active,B ,10.00,INF740KA1UF4, ,Equity,-,-,-,-
544110,HDFC Mutual Fund,HDFCPSUBK,HDFC Nifty PSU Bank ETF,Active,B ,62.78,INF179KC1HW4, ,Equity,-,-,-,-
544111,Apeejay Surrendra Park Hotels Limited,PARKHOTELS,Apeejay Surrendra Park Hotels Ltd,Active,B ,1.00,INE988S01028,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts
544112,JASCH GAUGING TECHNOLOGIES LIMITED,JGTL,Jasch Gauging Technologies Ltd,Active,B ,10.00,INE0QXV01014,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products
544117,Signpost India Limited,SIGNPOST,Signpost India Ltd,Active,B ,2.00,INE0KGZ01021,Advertising & Media Agencies,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Media,Advertising & Media Agencies
544118,JANA SMALL FINANCE BANK LIMITED,JSFB,Jana Small Finance Bank Ltd,Active,B ,10.00,INE953L01027,Other Bank,Equity,Financial Services,Financial Services,Banks,Other Bank
544119,Rashi Peripherals Limited,RPTECH,Rashi Peripherals Ltd,Active,B ,5.00,INE0J1F01024,Computers Hardware & Equipments,Equity,Information Technology,Information Technology,IT - Hardware,Computers Hardware & Equipments
544120,Capital Small Finance Bank Ltd,CAPITALSFB,Capital Small Finance Bank Ltd,Active,B ,10.00,INE646H01017,Other Bank,Equity,Financial Services,Financial Services,Banks,Other Bank
544122,Entero Healthcare Solutions Limited,ENTERO,Entero Healthcare Solutions Ltd,Active,B ,10.00,INE010601016,Pharmacy Retail,Equity,Consumer Discretionary,Consumer Services,Retailing,Pharmacy Retail
